ID,Package Label,Distru Product,Status,Metrc Status,Assembling Quantity,Available Quantity,Quantity,Unit Type,Unit Cost (Actual),Unit Cost (Default),Total Cost (Actual),Total Cost (Default),License Number,Location,Metrc Location,Lab Testing State,Lab Testing Updated Date,Is Test Sample,Is Trade Sample,THC %,THC mg/g,THC mg/mL,Total THC %,Total THC mg/g,Total THC mg/mL,CBD %,CBD mg/g,CBD mg/mL,Total CBD %,Total CBD mg/g,Total CBD mg/mL,Metrc Production Batch Number,Distru Batch Number,Description,Category,Subcategory,Created in Distru At (UTC),Packaged Date,Lot Number,Package Date,Production Strain,I/H/S/LO,Total THC mg - .5g Concentrate,Total THC mg - 1g Concentrate,Total THC mg/unit,Total THC mg/2 pack,Total THC mg/4 Pack,Total THC mg/10 Pack,Total THC mg/Package,Total THC mg/g,Protab/Hashtab,Production Flavor,Trim Strain,3rd Party Batch Number,Total THC mg/100 Pack,Total THC mg/50 Pack,STRAIN,Expiration Date,Harvest Batch,Bins,Metrc Item,Harvest Date
19929214,1A404030000232A000061137,LEVEL Protab - Lights Out - 10pk - 20mg,active,active,0,20,20,ea,0.88,0.01,17.66,0.22,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-07-21,No,No,10.256,102.56,,10.256,102.56,,0,0,,0,0,,,NVPT250716LO,,Capsule/Tablet,LEVEL - 10pk,2025-10-30 16:08:39.386031Z,2025-10-30,,,,Lights Out,,,,,,205.1,,,Protab,,,,,,,,,,LEVEL Protab - Lights Out - 10pk - 20mg,2022-09-14
19929213,1A404030000232A000061136,LEVEL Protab - Lights Out - 10pk - 20mg,active,active,0,20,20,ea,0.88,0.01,17.66,0.22,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-07-21,No,No,10.256,102.56,,10.256,102.56,,0,0,,0,0,,,NVPT250716LO,,Capsule/Tablet,LEVEL - 10pk,2025-10-30 16:08:39.386031Z,2025-10-30,,,,Lights Out,,,,,,205.1,,,Protab,,,,,,,,,,LEVEL Protab - Lights Out - 10pk - 20mg,2022-09-14
19929215,1A404030000232A000061138,LEVEL Protab - Lights Out - 10pk - 20mg,active,active,0,20,20,ea,0.88,0.01,17.66,0.22,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-07-21,No,No,10.256,102.56,,10.256,102.56,,0,0,,0,0,,,NVPT250716LO,,Capsule/Tablet,LEVEL - 10pk,2025-10-30 16:08:39.386031Z,2025-10-30,,,,Lights Out,,,,,,205.1,,,Protab,,,,,,,,,,LEVEL Protab - Lights Out - 10pk - 20mg,2022-09-14
20663669,1A404030000232A000059945,LEVEL Protab - Indica - 2pk - 50mg - TESTER,active,active,0,10,10,ea,0.50,0.00,4.99,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-04-22,No,No,21.739,217.39,,21.739,217.39,,0.057,0.57,,0.057,0.57,,,NV50PT250416d9I,,Capsule/Tablet,LEVEL - 2pk,2025-12-02 17:49:16.652190Z,2025-12-02,,,,Indica,,,,104.34,,,,,Protab,,,,,,,,,,LEVEL Protab - Indica - 2pk - 50mg - TESTER,
21759874,1A404030000232A000063244,LEVEL Protab - Indica - 2pk - 50mg,active,active,0,15,15,ea,0.50,0.00,7.48,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-04-22,No,No,21.739,217.39,,21.739,217.39,,0.057,0.57,,0.057,0.57,,,NV50PT250416d9I,,Capsule/Tablet,LEVEL - 2pk,2026-01-13 20:13:10.515816Z,2026-01-13,,,,Indica,,,,104.34,,,,,Protab,,,,,,,,,,LEVEL Protab - Indica - 2pk - 50mg,
21133392,1A404030000232A000062544,SRENE - 1g Cart - Lemon Haze,active,active,0,25,25,ea,1.67,0.23,41.64,5.81,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-28,No,No,81.55,815.5,,81.55,815.5,,0.12,1.2,,0.12,1.2,,,P-7.232,,Non-Solvent Based Concentrate (Each),1g Cart,2025-12-19 15:40:47.403411Z,2025-12-19,,,Lemon Haze,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Lemon Haze,2025-02-25
22371415,1A404030000232A000067865,LEVEL Protab - Indica - 4pk - 25mg,active,active,0,20,20,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,14.047,140.47,,14.047,140.47,,0,0,,0,0,,,NV25PT251025d9I-1,,Capsule/Tablet,LEVEL - 4pk,2026-02-05 19:34:17.973663Z,2026-02-05,,,,Indica,,,,,112.36,,,,Protab,,,,,,,,,,LEVEL Protab - Indica - 4pk - 25mg,2022-09-14
21000203,1A404030000232A000060471,SRENE - 1g Cart - BioFuel,active,active,0,50,50,ea,1.84,0.39,91.78,19.66,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-28,No,No,80.24,802.4,,80.49,804.9,,0,0,,0,0,,,P-7.233,,Non-Solvent Based Concentrate (Each),1g Cart,2025-12-16 17:37:20.095897Z,2025-12-16,,,BioFuel,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - BioFuel,2025-02-25
21000205,1A404030000232A000060473,SRENE - 1g Cart - BioFuel,active,active,0,50,50,ea,1.84,0.39,91.78,19.66,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-28,No,No,80.24,802.4,,80.49,804.9,,0,0,,0,0,,,P-7.233,,Non-Solvent Based Concentrate (Each),1g Cart,2025-12-16 17:37:20.095897Z,2025-12-16,,,BioFuel,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - BioFuel,2025-02-25
22023023,1A4040300002329000038705,VYBZ - 3.5 grams - GovernMint Oasis,active,active,0,91,91,g,0.10,0.09,8.65,8.17,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-01-19,No,No,0.103,1.03,,23.887,238.87,,0,0,,0.055,0.55,,,251208-H231.2_GovernMint Oasis Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Mylar,2026-01-22 23:16:42.933401Z,2026-01-22,,01/22/2026,,,,,,,,,,,,,,,,,,,,,VYBZ - 3.5 grams - GovernMint Oasis,2025-12-08
21000200,1A404030000232A000060468,SRENE - 1g Cart - BioFuel,active,active,0,50,50,ea,1.84,0.39,91.78,19.66,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-28,No,No,80.24,802.4,,80.49,804.9,,0,0,,0,0,,,P-7.233,,Non-Solvent Based Concentrate (Each),1g Cart,2025-12-16 17:37:20.095897Z,2025-12-16,,,BioFuel,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - BioFuel,2025-02-25
21760876,1A404030000232A000063269,LEVEL Protab - Sativa - 2pk - 50mg,active,active,0,20,20,ea,0.50,0.00,10.06,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-04-22,No,No,23.333,233.33,,23.333,233.33,,0.05,0.5,,0.05,0.5,,,NV50PT250416D9S,,Capsule/Tablet,LEVEL - 2pk,2026-01-13 20:25:35.154845Z,2026-01-13,,,,Sativa,,,,112,,,,,Protab,,,,,,,,,,LEVEL Protab - Sativa - 2pk - 50mg,
18341410,1A404030000232A000056647,LEVEL Hashtab - Sativa - 4pk - 25mg,active,active,0,20,20,ea,1.38,1.39,27.67,27.78,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-07-21,No,No,13.752,137.52,,13.752,137.52,,0,0,,0,0,,,NV25HT250716d9S1,,Capsule/Tablet,LEVEL - 4pk,2025-08-19 18:24:21.897993Z,2025-08-19,,,,Sativa,,,,,93.52,,,,Hashtab,,,,,,,,,,LEVEL Hashtab - Sativa - 4pk - 25mg,2025-05-14
22518831,1A404030000232A000068096,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,active,active,0,25,25,ea,1.59,1.02,39.67,25.44,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,0.293,2.93,,0.293,2.93,,0.301,3.01,,0.301,3.01,,,P-HEB2,,Infused Edible,10pk Gummy,2026-02-11 18:29:52.113389Z,2026-02-11,,,,,,,9.96,,,99.6,,,,Hibiscus Elderberry 1:1,,,,,,2026-05-13,,,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,2024-09-11
21000199,1A404030000232A000060467,SRENE - 1g Cart - BioFuel,active,active,0,50,50,ea,1.84,0.39,91.78,19.66,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-28,No,No,80.24,802.4,,80.49,804.9,,0,0,,0,0,,,P-7.233,,Non-Solvent Based Concentrate (Each),1g Cart,2025-12-16 17:37:20.095897Z,2025-12-16,,,BioFuel,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - BioFuel,2025-02-25
21000209,1A404030000232A000060477,SRENE - 1g Cart - BioFuel,active,active,0,50,50,ea,1.84,0.39,91.78,19.66,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-28,No,No,80.24,802.4,,80.49,804.9,,0,0,,0,0,,,P-7.233,,Non-Solvent Based Concentrate (Each),1g Cart,2025-12-16 17:37:20.095897Z,2025-12-16,,,BioFuel,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - BioFuel,2025-02-25
20829308,1A404030000232A000060109,SRENE - 1g AIO Cart - White Out,active,active,0,50,50,ea,2.57,0.20,128.50,10.03,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-10,No,No,77.76,777.6,,78.01,780.1,,0.83,8.3,,0.83,8.3,,,P-7.222,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2025-12-09 19:36:17.745545Z,2025-12-09,,,White Out,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - White Out,2025-07-29
21000198,1A404030000232A000060466,SRENE - 1g Cart - BioFuel,active,active,0,50,50,ea,1.84,0.39,91.78,19.66,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-28,No,No,80.24,802.4,,80.49,804.9,,0,0,,0,0,,,P-7.233,,Non-Solvent Based Concentrate (Each),1g Cart,2025-12-16 17:37:20.095897Z,2025-12-16,,,BioFuel,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - BioFuel,2025-02-25
20828855,1A404030000232A000060102,SRENE - 1g AIO Cart - Hella Jelly,active,active,0,50,50,ea,2.57,0.20,128.50,10.03,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,77.11,771.1,,77.93,779.3,,0,0,,0,0,,,P-7.224,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2025-12-09 19:27:52.885791Z,2025-12-09,,,Hella Jelly,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - Hella Jelly,2025-02-03
22699391,1A4040300002329000048006,SRENE - 1g - Pre-roll - DayStripper,active,active,0,50,50,ea,0.16,0.16,8.00,8.00,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-01-06,No,No,0.943,9.43,,31.6494,316.494,,0,0,,0.0491,0.491,,,251126-H230.1_DayStripper Lot 5,,Pre-rolled cigs/joints,1g Pre-Roll,2026-02-18 19:15:38.568605Z,2026-02-18,,02/03/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 1g - Pre-roll - DayStripper,2025-11-26
21859710,1A404030000232A000061984,SRENE - 1g Cart - Gas n' Peaches,active,active,0,50,50,ea,1.35,0.93,67.35,46.69,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-12-15,No,No,84.8,848,,84.8,848,,0,0,,0,0,,,P-7.238,,Non-Solvent Based Concentrate (Each),1g Cart,2026-01-16 19:52:01.850586Z,2026-01-16,,,Gas n' Peaches,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Gas n' Peaches,2025-07-07
21759873,1A404030000232A000063243,LEVEL Protab - Indica - 2pk - 50mg,active,active,0,20,20,ea,0.50,0.00,9.97,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-04-22,No,No,21.739,217.39,,21.739,217.39,,0.057,0.57,,0.057,0.57,,,NV50PT250416d9I,,Capsule/Tablet,LEVEL - 2pk,2026-01-13 20:13:10.515816Z,2026-01-13,,,,Indica,,,,104.34,,,,,Protab,,,,,,,,,,LEVEL Protab - Indica - 2pk - 50mg,
21859707,1A404030000232A000061981,SRENE - 1g Cart - Gas n' Peaches,active,active,0,50,50,ea,1.35,0.93,67.35,46.69,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-12-15,No,No,84.8,848,,84.8,848,,0,0,,0,0,,,P-7.238,,Non-Solvent Based Concentrate (Each),1g Cart,2026-01-16 19:52:01.850586Z,2026-01-16,,,Gas n' Peaches,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Gas n' Peaches,2025-07-07
20829306,1A404030000232A000060107,SRENE - 1g AIO Cart - White Out,active,active,0,50,50,ea,2.57,0.20,128.50,10.03,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-10,No,No,77.76,777.6,,78.01,780.1,,0.83,8.3,,0.83,8.3,,,P-7.222,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2025-12-09 19:36:17.745545Z,2025-12-09,,,White Out,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - White Out,2025-07-29
21314920,1A404030000232A000061917,SRENE - 1g Cart - Gas n' Peaches,active,active,0,25,25,ea,1.35,0.93,33.68,23.35,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-12-15,No,No,84.8,848,,84.8,848,,0,0,,0,0,,,P-7.238,,Non-Solvent Based Concentrate (Each),1g Cart,2025-12-26 16:19:39.511712Z,2025-12-26,,,Gas n' Peaches,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Gas n' Peaches,2025-07-07
20829305,1A404030000232A000060106,SRENE - 1g AIO Cart - White Out,active,active,0,50,50,ea,2.57,0.20,128.50,10.03,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-10,No,No,77.76,777.6,,78.01,780.1,,0.83,8.3,,0.83,8.3,,,P-7.222,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2025-12-09 19:36:17.745545Z,2025-12-09,,,White Out,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - White Out,2025-07-29
20734844,1A404030000232A000061826,SRENE - 1g AIO Cart - White Out,active,active,0,4,4,ea,2.57,0.20,10.28,0.80,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-10,No,No,77.76,777.6,,78.01,780.1,,0.83,8.3,,0.83,8.3,,,P-7.222,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2025-12-04 19:03:48.699165Z,2025-12-04,,,White Out,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - White Out,2025-07-29
20829310,1A404030000232A000060111,SRENE - 1g AIO Cart - White Out,active,active,0,50,50,ea,2.57,0.20,128.50,10.03,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-10,No,No,77.76,777.6,,78.01,780.1,,0.83,8.3,,0.83,8.3,,,P-7.222,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2025-12-09 19:36:17.745545Z,2025-12-09,,,White Out,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - White Out,2025-07-29
20828856,1A404030000232A000060103,SRENE - 1g AIO Cart - Hella Jelly,active,active,0,50,50,ea,2.57,0.20,128.50,10.03,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,77.11,771.1,,77.93,779.3,,0,0,,0,0,,,P-7.224,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2025-12-09 19:27:52.885791Z,2025-12-09,,,Hella Jelly,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - Hella Jelly,2025-02-03
21000201,1A404030000232A000060469,SRENE - 1g Cart - BioFuel,active,active,0,50,50,ea,1.84,0.39,91.78,19.66,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-28,No,No,80.24,802.4,,80.49,804.9,,0,0,,0,0,,,P-7.233,,Non-Solvent Based Concentrate (Each),1g Cart,2025-12-16 17:37:20.095897Z,2025-12-16,,,BioFuel,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - BioFuel,2025-02-25
20828857,1A404030000232A000060104,SRENE - 1g AIO Cart - Hella Jelly,active,active,0,50,50,ea,2.57,0.20,128.50,10.03,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,77.11,771.1,,77.93,779.3,,0,0,,0,0,,,P-7.224,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2025-12-09 19:27:52.885791Z,2025-12-09,,,Hella Jelly,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - Hella Jelly,2025-02-03
22371422,1A404030000232A000067872,LEVEL Protab - Indica - 4pk - 25mg,active,active,0,20,20,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,14.047,140.47,,14.047,140.47,,0,0,,0,0,,,NV25PT251025d9I-1,,Capsule/Tablet,LEVEL - 4pk,2026-02-05 19:34:17.973663Z,2026-02-05,,,,Indica,,,,,112.36,,,,Protab,,,,,,,,,,LEVEL Protab - Indica - 4pk - 25mg,2022-09-14
22371418,1A404030000232A000067868,LEVEL Protab - Indica - 4pk - 25mg,active,active,0,20,20,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,14.047,140.47,,14.047,140.47,,0,0,,0,0,,,NV25PT251025d9I-1,,Capsule/Tablet,LEVEL - 4pk,2026-02-05 19:34:17.973663Z,2026-02-05,,,,Indica,,,,,112.36,,,,Protab,,,,,,,,,,LEVEL Protab - Indica - 4pk - 25mg,2022-09-14
22371420,1A404030000232A000067870,LEVEL Protab - Indica - 4pk - 25mg,active,active,0,20,20,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,14.047,140.47,,14.047,140.47,,0,0,,0,0,,,NV25PT251025d9I-1,,Capsule/Tablet,LEVEL - 4pk,2026-02-05 19:34:17.973663Z,2026-02-05,,,,Indica,,,,,112.36,,,,Protab,,,,,,,,,,LEVEL Protab - Indica - 4pk - 25mg,2022-09-14
20759842,1A404030000232A000054204,Cured Rosin - Space Junky,active,active,0,38,38,g,,,,,08542800532746610043,Production,Production,NotSubmitted,2025-12-05,No,No,,,,,,,,,,,,,P-CRSR-1,,,Non-Solvent Based Concentrate,Rosin,2025-12-05 18:47:47.664599Z,2025-12-05,,,,,,,,,,,,,,,,,,,,,,,Cured Rosin - Space Junky,2025-08-08
22903294,1A4040300002329000048143,SRENE - 1/2 Ounce - Space Junky,active,active,0,238,238,g,0.03,0.03,6.25,7.01,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-12,No,No,0.239,2.39,,23.5076,235.076,,0,0,,0.0579,0.579,,,260108-H234.5_Space Junky Lot 1,,Marijuana Flowers/Buds-Packaged,14g Mylar,2026-02-25 22:06:28.652642Z,2026-02-25,,02/16/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 1/2 Ounce - Space Junky,2026-01-08
20732073,1A4040300002329000039248,SRENE - 3.5 grams - Jar - Purple Haze - DISPLAY,active,active,0,3.5,3.5,g,0.17,0.13,0.59,0.44,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2025-11-21,No,No,0.801,8.01,,32.9527,329.527,,0,0,,0.05,0.5,,,251023-H227.4_Purple Haze Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2025-12-04 18:14:17.150843Z,2025-12-04,,11/20/2025,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Purple Haze - DISPLAY,2025-10-23
20798029,1A404030000232A000060005,SRENE - 1g AIO Cart - Guava Diesel,active,active,0,50,50,ea,2.57,0.20,128.50,10.03,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,80.75,807.5,,81.47,814.7,,0,0,,0,0,,,P-7.225,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2025-12-08 21:02:41.751091Z,2025-12-08,,,Guava Diesel,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - Guava Diesel,2025-02-03
20798027,1A404030000232A000060003,SRENE - 1g AIO Cart - Guava Diesel,active,active,0,50,50,ea,2.57,0.20,128.50,10.03,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,80.75,807.5,,81.47,814.7,,0,0,,0,0,,,P-7.225,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2025-12-08 21:02:41.751091Z,2025-12-08,,,Guava Diesel,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - Guava Diesel,2025-02-03
22384298,1A4040300002329000047468,SRENE - 3.5 grams - Jar - Rose Sorbet,active,active,0,87.5,87.5,g,0.14,0.12,12.36,10.21,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-01-30,No,No,0.444,4.44,,26.2146,262.146,,0,0,,0.0456,0.456,,,251229-H233.4_Rosé Sorbet Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-06 00:18:53.858817Z,2026-02-05,,02/05/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Rose Sorbet,2025-12-29
21001098,1A404030000232A000060485,SRENE - 1g AIO Cart - Fruity P,active,active,0,50,50,ea,2.57,0.20,128.50,10.03,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-28,No,No,80.05,800.5,,80.36,803.6,,0,0,,0,0,,,P-7.231,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2025-12-16 17:51:06.376588Z,2025-12-16,,,Fruity P,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - Fruity P,2025-02-03
20728032,1A4040300002329000039233,SRENE - 3.5 grams - Jar - DayStripper - DISPLAY,active,active,0,3.5,3.5,g,0.17,0.13,0.59,0.44,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2025-11-11,No,No,0.823,8.23,,32.9615,329.615,,0,0,,0.0588,0.588,,,251013-H226.3_DayStripper Lot 5,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2025-12-04 16:56:35.444620Z,2025-12-04,,11/12/2025,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - DayStripper - DISPLAY,2025-10-13
21001103,1A404030000232A000060490,SRENE - 1g AIO Cart - Fruity P,active,active,0,50,50,ea,2.57,0.20,128.50,10.03,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-28,No,No,80.05,800.5,,80.36,803.6,,0,0,,0,0,,,P-7.231,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2025-12-16 17:51:06.376588Z,2025-12-16,,,Fruity P,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - Fruity P,2025-02-03
22384313,1A4040300002329000047483,SRENE - 3.5 grams - Jar - Rose Sorbet,active,active,0,87.5,87.5,g,0.14,0.12,12.36,10.21,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-01-30,No,No,0.444,4.44,,26.2146,262.146,,0,0,,0.0456,0.456,,,251229-H233.4_Rosé Sorbet Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-06 00:18:53.858817Z,2026-02-05,,02/05/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Rose Sorbet,2025-12-29
22371426,1A404030000232A000067876,LEVEL Protab - Indica - 4pk - 25mg,active,active,0,20,20,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,14.047,140.47,,14.047,140.47,,0,0,,0,0,,,NV25PT251025d9I-1,,Capsule/Tablet,LEVEL - 4pk,2026-02-05 19:34:17.973663Z,2026-02-05,,,,Indica,,,,,112.36,,,,Protab,,,,,,,,,,LEVEL Protab - Indica - 4pk - 25mg,2022-09-14
21001101,1A404030000232A000060488,SRENE - 1g AIO Cart - Fruity P,active,active,0,50,50,ea,2.57,0.20,128.50,10.03,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-28,No,No,80.05,800.5,,80.36,803.6,,0,0,,0,0,,,P-7.231,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2025-12-16 17:51:06.376588Z,2025-12-16,,,Fruity P,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - Fruity P,2025-02-03
20841112,1A404030000232A000060131,SRENE - 1g AIO Cart - Tropical Breath,active,active,0,50,50,ea,2.57,0.20,128.50,10.03,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-12-01,No,No,88.3,883,,88.3,883,,0,0,,0,0,,,P-7.228,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2025-12-09 22:07:16.801181Z,2025-12-09,,,Tropical Breath,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - Tropical Breath,2025-02-03
20841113,1A404030000232A000060132,SRENE - 1g AIO Cart - Tropical Breath,active,active,0,50,50,ea,2.57,0.20,128.50,10.03,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-12-01,No,No,88.3,883,,88.3,883,,0,0,,0,0,,,P-7.228,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2025-12-09 22:07:16.801181Z,2025-12-09,,,Tropical Breath,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - Tropical Breath,2025-02-03
22371421,1A404030000232A000067871,LEVEL Protab - Indica - 4pk - 25mg,active,active,0,20,20,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,14.047,140.47,,14.047,140.47,,0,0,,0,0,,,NV25PT251025d9I-1,,Capsule/Tablet,LEVEL - 4pk,2026-02-05 19:34:17.973663Z,2026-02-05,,,,Indica,,,,,112.36,,,,Protab,,,,,,,,,,LEVEL Protab - Indica - 4pk - 25mg,2022-09-14
22511093,1A4040300002329000047717,SRENE - 3.5 grams - Jar - Sin City Funk,active,active,0,87.5,87.5,g,0.09,0.12,8.21,10.21,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-02,No,No,0.299,2.99,,30.342,303.42,,0,0,,0,0,,,251229-H233.4_Sin City Funk Lot 3,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-11 16:27:22.302280Z,2026-02-11,,02/10/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Sin City Funk,2025-12-29
21141874,1A404030000232A000062579,SRENE - 1g AIO Cart - Lemon Haze,active,active,0,50,50,ea,2.57,0.20,128.50,10.03,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-28,No,No,81.55,815.5,,81.55,815.5,,0.12,1.2,,0.12,1.2,,,P-7.232,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2025-12-19 17:17:29.058754Z,2025-12-19,,,Lemon Haze,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - Lemon Haze,2025-02-25
